name,X,Y,Z,Soil_ID,,,,,
295G,682772.7567,1300732.104,726.704,2,,,,,
295G,682772.7567,1300732.104,726.604,3,,,,,
295G,682772.7567,1300732.104,450,3,,,,,
296G,682799.0787,1326358.351,730,1,,,,,
296G,682799.0787,1326358.351,705.616,3,,,,,
296G,682799.0787,1326358.351,632.464,2,,,,,
296G,682799.0787,1326358.351,632.364,3,,,,,
296G,682799.0787,1326358.351,450,3,,,,,
297G,682818.8468,1307104.829,793,1,,,,,
297G,682818.8468,1307104.829,762.52,3,,,,,
297G,682818.8468,1307104.829,762.52,2,,,,,
297G,682818.8468,1307104.829,762.42,3,,,,,
297G,682818.8468,1307104.829,450,3,,,,,
298G,682831.1695,1301581.505,805,1,,,,,
298G,682831.1695,1301581.505,792.808,3,,,,,
298G,682831.1695,1301581.505,676.984,2,,,,,
298G,682831.1695,1301581.505,676.884,3,,,,,
298G,682831.1695,1301581.505,450,3,,,,,
299G,682848.2841,1305991.357,800,1,,,,,
299G,682848.2841,1305991.357,775.616,3,,,,,
299G,682848.2841,1305991.357,775.516,2,,,,,
299G,682848.2841,1305991.357,769.52,3,,,,,
299G,682848.2841,1305991.357,450,3,,,,,
300G,682866.627,1335913.865,643,1,,,,,
300G,682866.627,1335913.865,618.616,3,,,,,
300G,682866.627,1335913.865,606.424,2,,,,,
300G,682866.627,1335913.865,606.324,3,,,,,
300G,682866.627,1335913.865,450,3,,,,,
301G,682870.0352,1299597.991,796,1,,,,,
301G,682870.0352,1299597.991,783.808,3,,,,,
301G,682870.0352,1299597.991,741.136,2,,,,,
301G,682870.0352,1299597.991,741.036,3,,,,,
301G,682870.0352,1299597.991,722.848,2,,,,,
301G,682870.0352,1299597.991,722.748,3,,,,,
301G,682870.0352,1299597.991,450,3,,,,,
302G,682875.0989,1293298.241,973,1,,,,,
302G,682875.0989,1293298.241,945.568,3,,,,,
302G,682875.0989,1293298.241,915.088,2,,,,,
302G,682875.0989,1293298.241,914.988,3,,,,,
302G,682875.0989,1293298.241,450,3,,,,,
303G,682900.1239,1302718.718,793,1,,,,,
303G,682900.1239,1302718.718,765.568,3,,,,,
303G,682900.1239,1302718.718,710.704,2,,,,,
303G,682900.1239,1302718.718,710.604,3,,,,,
303G,682900.1239,1302718.718,680.224,2,,,,,
303G,682900.1239,1302718.718,680.124,3,,,,,
303G,682900.1239,1302718.718,450,3,,,,,
304G,682901.8861,1321641.022,730,1,,,,,
304G,682901.8861,1321641.022,705.616,3,,,,,
304G,682901.8861,1321641.022,699.52,2,,,,,
304G,682901.8861,1321641.022,699.42,3,,,,,
304G,682901.8861,1321641.022,450,3,,,,,
305G,682936.2181,1317546.15,750,1,,,,,
305G,682936.2181,1317546.15,725.616,3,,,,,
305G,682936.2181,1317546.15,719.52,2,,,,,
305G,682936.2181,1317546.15,719.42,3,,,,,
305G,682936.2181,1317546.15,450,3,,,,,
306G,682967.8503,1303840.286,790,1,,,,,
306G,682967.8503,1303840.286,783.904,3,,,,,
306G,682967.8503,1303840.286,674.176,2,,,,,
306G,682967.8503,1303840.286,674.076,3,,,,,
306G,682967.8503,1303840.286,450,3,,,,,
307G,682982.2774,1294456.186,940,1,,,,,
307G,682982.2774,1294456.186,915.616,3,,,,,
307G,682982.2774,1294456.186,866.848,2,,,,,
307G,682982.2774,1294456.186,866.748,3,,,,,
307G,682982.2774,1294456.186,845.512,2,,,,,
307G,682982.2774,1294456.186,845.412,3,,,,,
307G,682982.2774,1294456.186,450,3,,,,,
308G,683036.2771,1304702.201,810,1,,,,,
308G,683036.2771,1304702.201,791.712,3,,,,,
308G,683036.2771,1304702.201,706.368,2,,,,,
308G,683036.2771,1304702.201,706.268,3,,,,,
308G,683036.2771,1304702.201,450,3,,,,,
309G,683059.5175,1323505.247,720,1,,,,,
309G,683059.5175,1323505.247,701.712,3,,,,,
309G,683059.5175,1323505.247,665.136,2,,,,,
309G,683059.5175,1323505.247,665.036,3,,,,,
309G,683059.5175,1323505.247,625.512,2,,,,,
309G,683059.5175,1323505.247,625.412,3,,,,,
309G,683059.5175,1323505.247,450,3,,,,,
310G,683112.055,1311881.375,766,1,,,,,
310G,683112.055,1311881.375,747.712,3,,,,,
310G,683112.055,1311881.375,619.696,2,,,,,
310G,683112.055,1311881.375,619.596,3,,,,,
310G,683112.055,1311881.375,450,3,,,,,
311G,683130.6484,1316232.033,754,1,,,,,
311G,683130.6484,1316232.033,741.808,3,,,,,
311G,683130.6484,1316232.033,656.464,2,,,,,
311G,683130.6484,1316232.033,656.364,3,,,,,
311G,683130.6484,1316232.033,641.224,2,,,,,
311G,683130.6484,1316232.033,641.124,3,,,,,
311G,683130.6484,1316232.033,450,3,,,,,
312G,683144.8884,1295835.49,841,1,,,,,
312G,683144.8884,1295835.49,813.568,3,,,,,
312G,683144.8884,1295835.49,807.472,2,,,,,
312G,683144.8884,1295835.49,807.372,3,,,,,
312G,683144.8884,1295835.49,450,3,,,,,
313G,683160.321,1339109.779,637,1,,,,,
313G,683160.321,1339109.779,615.664,3,,,,,
313G,683160.321,1339109.779,554.704,2,,,,,
313G,683160.321,1339109.779,554.604,3,,,,,
313G,683160.321,1339109.779,450,3,,,,,
314G,683162.8126,1312633.238,769,1,,,,,
314G,683162.8126,1312633.238,747.664,3,,,,,
314G,683162.8126,1312633.238,744.616,2,,,,,
314G,683162.8126,1312633.238,744.516,3,,,,,
314G,683162.8126,1312633.238,450,3,,,,,
315G,683167.1414,1319180.112,750,1,,,,,
315G,683167.1414,1319180.112,725.616,3,,,,,
315G,683167.1414,1319180.112,719.52,2,,,,,
315G,683167.1414,1319180.112,719.42,3,,,,,
315G,683167.1414,1319180.112,450,3,,,,,
316G,683191.41,1300167.258,800,1,,,,,
316G,683191.41,1300167.258,781.712,3,,,,,
316G,683191.41,1300167.258,745.136,2,,,,,
316G,683191.41,1300167.258,745.036,3,,,,,
316G,683191.41,1300167.258,714.656,2,,,,,
316G,683191.41,1300167.258,714.556,3,,,,,
316G,683191.41,1300167.258,450,3,,,,,
317G,683233.1536,1338052.215,649,1,,,,,
317G,683233.1536,1338052.215,624.616,3,,,,,
317G,683233.1536,1338052.215,618.52,2,,,,,
317G,683233.1536,1338052.215,618.42,3,,,,,
317G,683233.1536,1338052.215,450,3,,,,,
318G,683288.6427,1287075.515,925,1,,,,,
318G,683288.6427,1287075.515,900.616,3,,,,,
318G,683288.6427,1287075.515,897.568,2,,,,,
318G,683288.6427,1287075.515,897.468,3,,,,,
318G,683288.6427,1287075.515,796.984,2,,,,,
318G,683288.6427,1287075.515,796.884,3,,,,,
318G,683288.6427,1287075.515,450,3,,,,,
319G,683294.5903,1322819.756,725,1,,,,,
319G,683294.5903,1322819.756,700.616,3,,,,,
319G,683294.5903,1322819.756,700.516,2,,,,,
319G,683294.5903,1322819.756,694.52,3,,,,,
319G,683294.5903,1322819.756,450,3,,,,,
320G,683302.9667,1325084.032,732,1,,,,,
320G,683302.9667,1325084.032,719.808,3,,,,,
320G,683302.9667,1325084.032,607.032,2,,,,,
320G,683302.9667,1325084.032,606.932,3,,,,,
320G,683302.9667,1325084.032,450,3,,,,,
321G,683322.0736,1330671.909,695,1,,,,,
321G,683322.0736,1330671.909,673.664,3,,,,,
321G,683322.0736,1330671.909,551.744,2,,,,,
321G,683322.0736,1330671.909,551.644,3,,,,,
321G,683322.0736,1330671.909,450,3,,,,,
322G,683331.3814,1310809.516,767,1,,,,,
322G,683331.3814,1310809.516,739.568,3,,,,,
322G,683331.3814,1310809.516,638.984,2,,,,,
322G,683331.3814,1310809.516,638.884,3,,,,,
322G,683331.3814,1310809.516,450,3,,,,,
323G,683332.3868,1313424.153,762,1,,,,,
323G,683332.3868,1313424.153,737.616,3,,,,,
323G,683332.3868,1313424.153,633.984,2,,,,,
323G,683332.3868,1313424.153,633.884,3,,,,,
323G,683332.3868,1313424.153,450,3,,,,,
324G,683333.0762,1314997.738,751,1,,,,,
324G,683333.0762,1314997.738,738.808,3,,,,,
324G,683333.0762,1314997.738,653.464,2,,,,,
324G,683333.0762,1314997.738,653.364,3,,,,,
324G,683333.0762,1314997.738,622.984,2,,,,,
324G,683333.0762,1314997.738,622.884,3,,,,,
324G,683333.0762,1314997.738,450,3,,,,,
325G,683379.5236,1302177.901,792,1,,,,,
325G,683379.5236,1302177.901,776.76,3,,,,,
325G,683379.5236,1302177.901,618.264,2,,,,,
325G,683379.5236,1302177.901,618.164,3,,,,,
325G,683379.5236,1302177.901,450,3,,,,,
326G,683384.4906,1298601.232,805,1,,,,,
326G,683384.4906,1298601.232,780.616,3,,,,,
326G,683384.4906,1298601.232,768.424,2,,,,,
326G,683384.4906,1298601.232,768.324,3,,,,,
326G,683384.4906,1298601.232,450,3,,,,,
327G,683406.4448,1288767.441,920,1,,,,,
327G,683406.4448,1288767.441,895.616,3,,,,,
327G,683406.4448,1288767.441,892.568,2,,,,,
327G,683406.4448,1288767.441,892.468,3,,,,,
327G,683406.4448,1288767.441,810.272,2,,,,,
327G,683406.4448,1288767.441,810.172,3,,,,,
327G,683406.4448,1288767.441,450,3,,,,,
328G,683416.9786,1335885.916,645,1,,,,,
328G,683416.9786,1335885.916,620.616,3,,,,,
328G,683416.9786,1335885.916,562.704,2,,,,,
328G,683416.9786,1335885.916,562.604,3,,,,,
328G,683416.9786,1335885.916,450,3,,,,,
329G,683421.0033,1304360.904,794,1,,,,,
329G,683421.0033,1304360.904,781.808,3,,,,,
329G,683421.0033,1304360.904,696.464,2,,,,,
329G,683421.0033,1304360.904,696.364,3,,,,,
329G,683421.0033,1304360.904,450,3,,,,,
330G,683439.7906,1327761.618,716,1,,,,,
330G,683439.7906,1327761.618,697.712,3,,,,,
330G,683439.7906,1327761.618,587.984,2,,,,,
330G,683439.7906,1327761.618,587.884,3,,,,,
330G,683439.7906,1327761.618,450,3,,,,,
331G,683498.5979,1316998.805,749,1,,,,,
331G,683498.5979,1316998.805,727.664,3,,,,,
331G,683498.5979,1316998.805,721.568,2,,,,,
331G,683498.5979,1316998.805,721.468,3,,,,,
331G,683498.5979,1316998.805,450,3,,,,,
332G,683509.0852,1312334.397,764,1,,,,,
332G,683509.0852,1312334.397,745.712,3,,,,,
332G,683509.0852,1312334.397,736.568,2,,,,,
332G,683509.0852,1312334.397,736.468,3,,,,,
332G,683509.0852,1312334.397,450,3,,,,,
333G,683516.5948,1308661.01,775,1,,,,,
333G,683516.5948,1308661.01,744.52,3,,,,,
333G,683516.5948,1308661.01,701.848,2,,,,,
333G,683516.5948,1308661.01,701.748,3,,,,,
333G,683516.5948,1308661.01,450,3,,,,,
334G,683558.1929,1307566.887,783,1,,,,,
334G,683558.1929,1307566.887,758.616,3,,,,,
334G,683558.1929,1307566.887,654.984,2,,,,,
334G,683558.1929,1307566.887,654.884,3,,,,,
334G,683558.1929,1307566.887,450,3,,,,,
335G,683562.4528,1312782.054,759,1,,,,,
335G,683562.4528,1312782.054,737.664,3,,,,,
335G,683562.4528,1312782.054,734.616,2,,,,,
335G,683562.4528,1312782.054,734.516,3,,,,,
335G,683562.4528,1312782.054,450,3,,,,,
336G,683566.8871,1333403.984,666,1,,,,,
336G,683566.8871,1333403.984,647.712,3,,,,,
336G,683566.8871,1333403.984,568.464,2,,,,,
336G,683566.8871,1333403.984,568.364,3,,,,,
336G,683566.8871,1333403.984,450,3,,,,,
337G,683578.1306,1329550.494,689,1,,,,,
337G,683578.1306,1329550.494,670.712,3,,,,,
337G,683578.1306,1329550.494,585.368,2,,,,,
337G,683578.1306,1329550.494,585.268,3,,,,,
337G,683578.1306,1329550.494,450,3,,,,,
338G,683591.888,1309293.449,774,1,,,,,
338G,683591.888,1309293.449,746.568,3,,,,,
338G,683591.888,1309293.449,722.184,2,,,,,
338G,683591.888,1309293.449,722.084,3,,,,,
338G,683591.888,1309293.449,450,3,,,,,
339G,683600.9392,1325788.813,740,1,,,,,
339G,683600.9392,1325788.813,727.808,3,,,,,
339G,683600.9392,1325788.813,666.848,2,,,,,
339G,683600.9392,1325788.813,666.748,3,,,,,
339G,683600.9392,1325788.813,630.272,2,,,,,
339G,683600.9392,1325788.813,630.172,3,,,,,
339G,683600.9392,1325788.813,450,3,,,,,
340G,683652.2768,1315573.064,738,1,,,,,
340G,683652.2768,1315573.064,713.616,3,,,,,
340G,683652.2768,1315573.064,655.704,2,,,,,
340G,683652.2768,1315573.064,655.604,3,,,,,
340G,683652.2768,1315573.064,640.464,2,,,,,
340G,683652.2768,1315573.064,640.364,3,,,,,
340G,683652.2768,1315573.064,450,3,,,,,
341G,683661.1601,1338546.798,646,1,,,,,
341G,683661.1601,1338546.798,624.664,3,,,,,
341G,683661.1601,1338546.798,609.424,2,,,,,
341G,683661.1601,1338546.798,609.324,3,,,,,
341G,683661.1601,1338546.798,450,3,,,,,
342G,683689.3805,1335137.266,651,1,,,,,
342G,683689.3805,1335137.266,638.808,3,,,,,
342G,683689.3805,1335137.266,568.704,2,,,,,
342G,683689.3805,1335137.266,568.604,3,,,,,
342G,683689.3805,1335137.266,450,3,,,,,
343G,683725.9408,1318629.695,744,1,,,,,
343G,683725.9408,1318629.695,719.616,3,,,,,
343G,683725.9408,1318629.695,695.232,2,,,,,
343G,683725.9408,1318629.695,695.132,3,,,,,
343G,683725.9408,1318629.695,615.984,2,,,,,
343G,683725.9408,1318629.695,615.884,3,,,,,
343G,683725.9408,1318629.695,450,3,,,,,
344G,683805.3417,1326815.034,709,1,,,,,
344G,683805.3417,1326815.034,696.808,3,,,,,
344G,683805.3417,1326815.034,599.272,2,,,,,
344G,683805.3417,1326815.034,599.172,3,,,,,
344G,683805.3417,1326815.034,450,3,,,,,
345G,683818.9299,1320498.264,722,1,,,,,
345G,683818.9299,1320498.264,697.616,3,,,,,
345G,683818.9299,1320498.264,694.568,2,,,,,
345G,683818.9299,1320498.264,694.468,3,,,,,
345G,683818.9299,1320498.264,450,3,,,,,
346G,683823.6273,1312425.768,760,1,,,,,
346G,683823.6273,1312425.768,735.616,3,,,,,
346G,683823.6273,1312425.768,723.424,2,,,,,
346G,683823.6273,1312425.768,723.324,3,,,,,
346G,683823.6273,1312425.768,450,3,,,,,
347G,683840.5682,1319707.253,738,1,,,,,
347G,683840.5682,1319707.253,707.52,3,,,,,
347G,683840.5682,1319707.253,707.52,2,,,,,
347G,683840.5682,1319707.253,707.42,3,,,,,
347G,683840.5682,1319707.253,689.232,2,,,,,
347G,683840.5682,1319707.253,689.132,3,,,,,
347G,683840.5682,1319707.253,450,3,,,,,
348G,683842.264,1306716.9,778,1,,,,,
348G,683842.264,1306716.9,753.616,3,,,,,
348G,683842.264,1306716.9,735.328,2,,,,,
348G,683842.264,1306716.9,735.228,3,,,,,
348G,683842.264,1306716.9,450,3,,,,,
349G,683880.5153,1314097.548,749,1,,,,,
349G,683880.5153,1314097.548,736.808,3,,,,,
349G,683880.5153,1314097.548,639.272,2,,,,,
349G,683880.5153,1314097.548,639.172,3,,,,,
349G,683880.5153,1314097.548,450,3,,,,,
350G,683909.8162,1317984.192,737,1,,,,,
350G,683909.8162,1317984.192,715.664,3,,,,,
350G,683909.8162,1317984.192,712.616,2,,,,,
350G,683909.8162,1317984.192,712.516,3,,,,,
350G,683909.8162,1317984.192,450,3,,,,,
351G,683966.3432,1307306.081,769,1,,,,,
351G,683966.3432,1307306.081,744.616,3,,,,,
351G,683966.3432,1307306.081,732.424,2,,,,,
351G,683966.3432,1307306.081,732.324,3,,,,,
351G,683966.3432,1307306.081,647.08,2,,,,,
351G,683966.3432,1307306.081,646.98,3,,,,,
351G,683966.3432,1307306.081,450,3,,,,,
352G,683981.3678,1287922.539,905,1,,,,,
352G,683981.3678,1287922.539,886.712,3,,,,,
352G,683981.3678,1287922.539,874.52,2,,,,,
352G,683981.3678,1287922.539,874.42,3,,,,,
352G,683981.3678,1287922.539,450,3,,,,,
353G,684002.1717,1312915.398,751,1,,,,,
353G,684002.1717,1312915.398,738.808,3,,,,,
353G,684002.1717,1312915.398,638.224,2,,,,,
353G,684002.1717,1312915.398,638.124,3,,,,,
353G,684002.1717,1312915.398,450,3,,,,,
354G,684125.2794,1297365.268,809,1,,,,,
354G,684125.2794,1297365.268,784.616,3,,,,,
354G,684125.2794,1297365.268,778.52,2,,,,,
354G,684125.2794,1297365.268,778.42,3,,,,,
354G,684125.2794,1297365.268,450,3,,,,,
355G,684127.9305,1304840.939,785,1,,,,,
355G,684127.9305,1304840.939,754.52,3,,,,,
355G,684127.9305,1304840.939,730.136,2,,,,,
355G,684127.9305,1304840.939,730.036,3,,,,,
355G,684127.9305,1304840.939,611.264,2,,,,,
355G,684127.9305,1304840.939,611.164,3,,,,,
355G,684127.9305,1304840.939,450,3,,,,,
356G,684138.0086,1316252.423,731,1,,,,,
356G,684138.0086,1316252.423,706.616,3,,,,,
356G,684138.0086,1316252.423,700.52,2,,,,,
356G,684138.0086,1316252.423,700.42,3,,,,,
356G,684138.0086,1316252.423,676.136,2,,,,,
356G,684138.0086,1316252.423,676.036,3,,,,,
356G,684138.0086,1316252.423,450,3,,,,,
357G,684159.1624,1324271.405,709,1,,,,,
357G,684159.1624,1324271.405,702.904,3,,,,,
357G,684159.1624,1324271.405,599.272,2,,,,,
357G,684159.1624,1324271.405,599.172,3,,,,,
357G,684159.1624,1324271.405,450,3,,,,,
358G,684195.8788,1305304.558,778,1,,,,,
358G,684195.8788,1305304.558,756.664,3,,,,,
358G,684195.8788,1305304.558,735.328,2,,,,,
358G,684195.8788,1305304.558,735.228,3,,,,,
358G,684195.8788,1305304.558,450,3,,,,,
359G,684199.2135,1301196.435,794,1,,,,,
359G,684199.2135,1301196.435,775.712,3,,,,,
359G,684199.2135,1301196.435,739.136,2,,,,,
359G,684199.2135,1301196.435,739.036,3,,,,,
359G,684199.2135,1301196.435,450,3,,,,,
360G,684228.5025,1293326.908,875,1,,,,,
360G,684228.5025,1293326.908,862.808,3,,,,,
360G,684228.5025,1293326.908,838.424,2,,,,,
360G,684228.5025,1293326.908,838.324,3,,,,,
360G,684228.5025,1293326.908,450,3,,,,,
361G,684236.8192,1335058.19,642,1,,,,,
361G,684236.8192,1335058.19,617.616,3,,,,,
361G,684236.8192,1335058.19,587.136,2,,,,,
361G,684236.8192,1335058.19,587.036,3,,,,,
361G,684236.8192,1335058.19,450,3,,,,,
362G,684263.3605,1295948.387,833,1,,,,,
362G,684263.3605,1295948.387,808.616,3,,,,,
362G,684263.3605,1295948.387,750.704,2,,,,,
362G,684263.3605,1295948.387,750.604,3,,,,,
362G,684263.3605,1295948.387,720.224,2,,,,,
362G,684263.3605,1295948.387,720.124,3,,,,,
362G,684263.3605,1295948.387,450,3,,,,,
363G,684265.0113,1330804.252,682,1,,,,,
363G,684265.0113,1330804.252,669.808,3,,,,,
363G,684265.0113,1330804.252,584.464,2,,,,,
363G,684265.0113,1330804.252,584.364,3,,,,,
363G,684265.0113,1330804.252,450,3,,,,,
364G,684272.2989,1321901.45,739,1,,,,,
364G,684272.2989,1321901.45,714.616,3,,,,,
364G,684272.2989,1321901.45,711.568,2,,,,,
364G,684272.2989,1321901.45,711.468,3,,,,,
364G,684272.2989,1321901.45,662.8,2,,,,,
364G,684272.2989,1321901.45,662.7,3,,,,,
364G,684272.2989,1321901.45,450,3,,,,,
365G,684304.55,1308011.988,772,1,,,,,
365G,684304.55,1308011.988,759.808,3,,,,,
365G,684304.55,1308011.988,689.704,2,,,,,
365G,684304.55,1308011.988,689.604,3,,,,,
365G,684304.55,1308011.988,643.984,2,,,,,
365G,684304.55,1308011.988,643.884,3,,,,,
365G,684304.55,1308011.988,450,3,,,,,
366G,684311.8267,1336575.807,652,1,,,,,
366G,684311.8267,1336575.807,630.664,3,,,,,
366G,684311.8267,1336575.807,578.848,2,,,,,
366G,684311.8267,1336575.807,578.748,3,,,,,
366G,684311.8267,1336575.807,450,3,,,,,
367G,684349.3572,1313409.808,741,1,,,,,
367G,684349.3572,1313409.808,716.616,3,,,,,
367G,684349.3572,1313409.808,567.264,2,,,,,
367G,684349.3572,1313409.808,567.164,3,,,,,
367G,684349.3572,1313409.808,450,3,,,,,
368G,684362.4356,1328509.632,701,1,,,,,
368G,684362.4356,1328509.632,676.616,3,,,,,
368G,684362.4356,1328509.632,618.704,2,,,,,
368G,684362.4356,1328509.632,618.604,3,,,,,
368G,684362.4356,1328509.632,576.032,2,,,,,
368G,684362.4356,1328509.632,575.932,3,,,,,
368G,684362.4356,1328509.632,450,3,,,,,
369G,684371.0497,1311702.221,752,1,,,,,
369G,684371.0497,1311702.221,721.52,3,,,,,
369G,684371.0497,1311702.221,715.424,2,,,,,
369G,684371.0497,1311702.221,715.324,3,,,,,
369G,684371.0497,1311702.221,450,3,,,,,
370G,684379.5993,1317571.869,734,1,,,,,
370G,684379.5993,1317571.869,715.712,3,,,,,
370G,684379.5993,1317571.869,703.52,2,,,,,
370G,684379.5993,1317571.869,703.42,3,,,,,
370G,684379.5993,1317571.869,450,3,,,,,
371G,684398.496,1319300.424,722,1,,,,,
371G,684398.496,1319300.424,715.904,3,,,,,
371G,684398.496,1319300.424,624.464,2,,,,,
371G,684398.496,1319300.424,624.364,3,,,,,
371G,684398.496,1319300.424,450,3,,,,,
372G,684403.2796,1306758.33,771,1,,,,,
372G,684403.2796,1306758.33,746.616,3,,,,,
372G,684403.2796,1306758.33,688.704,2,,,,,
372G,684403.2796,1306758.33,688.604,3,,,,,
372G,684403.2796,1306758.33,450,3,,,,,
373G,684471.1885,1309131.391,763,1,,,,,
373G,684471.1885,1309131.391,738.616,3,,,,,
373G,684471.1885,1309131.391,729.472,2,,,,,
373G,684471.1885,1309131.391,729.372,3,,,,,
373G,684471.1885,1309131.391,450,3,,,,,
374G,684482.3137,1333003.167,659,1,,,,,
374G,684482.3137,1333003.167,634.616,3,,,,,
374G,684482.3137,1333003.167,561.464,2,,,,,
374G,684482.3137,1333003.167,561.364,3,,,,,
374G,684482.3137,1333003.167,450,3,,,,,
375G,684485.2915,1334180.882,655,1,,,,,
375G,684485.2915,1334180.882,633.664,3,,,,,
375G,684485.2915,1334180.882,526.984,2,,,,,
375G,684485.2915,1334180.882,526.884,3,,,,,
375G,684485.2915,1334180.882,450,3,,,,,
376G,684490.9644,1294720.601,869,1,,,,,
376G,684490.9644,1294720.601,844.616,3,,,,,
376G,684490.9644,1294720.601,814.136,2,,,,,
376G,684490.9644,1294720.601,814.036,3,,,,,
376G,684490.9644,1294720.601,450,3,,,,,
377G,684521.5468,1307321.613,768,1,,,,,
377G,684521.5468,1307321.613,743.616,3,,,,,
377G,684521.5468,1307321.613,673.512,2,,,,,
377G,684521.5468,1307321.613,673.412,3,,,,,
377G,684521.5468,1307321.613,450,3,,,,,
378G,684526.6828,1316612.489,739,1,,,,,
378G,684526.6828,1316612.489,726.808,3,,,,,
378G,684526.6828,1316612.489,665.848,2,,,,,
378G,684526.6828,1316612.489,665.748,3,,,,,
378G,684526.6828,1316612.489,450,3,,,,,
379G,684541.2057,1315813.883,737,1,,,,,
379G,684541.2057,1315813.883,724.808,3,,,,,
379G,684541.2057,1315813.883,669.944,2,,,,,
379G,684541.2057,1315813.883,669.844,3,,,,,
379G,684541.2057,1315813.883,450,3,,,,,
380G,684557.6238,1304286.371,770,1,,,,,
380G,684557.6238,1304286.371,742.568,3,,,,,
380G,684557.6238,1304286.371,712.088,2,,,,,
380G,684557.6238,1304286.371,711.988,3,,,,,
380G,684557.6238,1304286.371,450,3,,,,,
381G,684617.8868,1326313.167,700,1,,,,,
381G,684617.8868,1326313.167,675.616,3,,,,,
381G,684617.8868,1326313.167,675.616,2,,,,,
381G,684617.8868,1326313.167,675.616,3,,,,,
381G,684617.8868,1326313.167,675.516,2,,,,,
381G,684617.8868,1326313.167,675.516,3,,,,,
381G,684617.8868,1326313.167,450,3,,,,,
382G,684642.2259,1310615.997,750,1,,,,,
382G,684642.2259,1310615.997,725.616,3,,,,,
382G,684642.2259,1310615.997,621.984,2,,,,,
382G,684642.2259,1310615.997,621.884,3,,,,,
382G,684642.2259,1310615.997,450,3,,,,,
383G,684734.4783,1306922.039,782,1,,,,,
383G,684734.4783,1306922.039,757.616,3,,,,,
383G,684734.4783,1306922.039,733.232,2,,,,,
383G,684734.4783,1306922.039,733.132,3,,,,,
383G,684734.4783,1306922.039,450,3,,,,,
384G,684780.8108,1297914.986,817,1,,,,,
384G,684780.8108,1297914.986,798.712,3,,,,,
384G,684780.8108,1297914.986,749.944,2,,,,,
384G,684780.8108,1297914.986,749.844,3,,,,,
384G,684780.8108,1297914.986,450,3,,,,,
385G,684786.4086,1292467.412,902,1,,,,,
385G,684786.4086,1292467.412,877.616,3,,,,,
385G,684786.4086,1292467.412,874.568,2,,,,,
385G,684786.4086,1292467.412,874.468,3,,,,,
385G,684786.4086,1292467.412,450,3,,,,,
386G,684833.4338,1316163.565,737,1,,,,,
386G,684833.4338,1316163.565,718.712,3,,,,,
386G,684833.4338,1316163.565,639.464,2,,,,,
386G,684833.4338,1316163.565,639.364,3,,,,,
386G,684833.4338,1316163.565,450,3,,,,,
387G,684857.4628,1339999.156,636,1,,,,,
387G,684857.4628,1339999.156,614.664,3,,,,,
387G,684857.4628,1339999.156,605.52,2,,,,,
387G,684857.4628,1339999.156,605.42,3,,,,,
387G,684857.4628,1339999.156,450,3,,,,,
388G,684862.4154,1307491.734,769,1,,,,,
388G,684862.4154,1307491.734,744.616,3,,,,,
388G,684862.4154,1307491.734,659.272,2,,,,,
388G,684862.4154,1307491.734,659.172,3,,,,,
388G,684862.4154,1307491.734,450,3,,,,,
